"uuid","page_condition","page_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","age","device","dyslexia","education","gender","language","retake","dyslexia_bin"
"b1a27fa0-3a9b-4b77-9c22-2f7ffd839812",1,"1-2",5,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"b1a27fa0-3a9b-4b77-9c22-2f7ffd839812",0,"1-1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"b2dd295f-5699-4d9a-abba-4c4cfaa5a805",0,"2-2",6,2,4,2,6,2,6,6,6,6,6,3,5,4,4,4,43,"smartphone",0,"graduate school",1,"English",0,0
"b4161534-88a5-4dd5-9160-ccca3961fb40",0,"1-1",7,7,1,7,1,1,4,1,2,1,5,3,1,1,1,3,21,"desktop",0,"pre-high school",0,"Russian",0,0
"b4161534-88a5-4dd5-9160-ccca3961fb40",1,"1-2",1,1,1,7,5,1,7,1,1,1,7,7,1,1,1,1,21,"desktop",0,"pre-high school",0,"Russian",0,0
"b4649c6a-01ed-4f21-be3f-a0f29b97fc1b",0,"2-1",4,7,1,7,4,1,7,4,4,4,4,4,4,4,4,4,21,"laptop",0,"college",0,"Dutch",1,0
"b4649c6a-01ed-4f21-be3f-a0f29b97fc1b",1,"2-2",4,4,4,4,4,4,4,7,7,7,7,7,4,4,4,4,21,"laptop",0,"college",0,"Dutch",1,0
"b502be75-8bea-4412-9b7d-813e7bba3685",1,"2-1",5,5,4,1,4,4,4,5,5,5,5,6,2,1,1,1,64,"tablet",0,"graduate school",1,"English",0,0
"b502be75-8bea-4412-9b7d-813e7bba3685",0,"2-2",6,3,5,1,5,1,5,5,5,6,6,6,5,5,5,5,64,"tablet",0,"graduate school",1,"English",0,0
"b60fd095-b0c5-4946-ab0a-4901ce69f617",0,"3-1",6,6,3,3,5,7,6,5,5,4,4,3,5,2,3,3,45,"laptop",0,"graduate school",1,"English",0,0
"b60fd095-b0c5-4946-ab0a-4901ce69f617",1,"3-2",6,4,5,3,5,1,5,5,5,5,5,5,3,3,3,3,45,"laptop",0,"graduate school",1,"English",0,0
"b69f0c92-ffd3-41e4-bba0-8c129a93d2fe",1,"3-1",5,2,4,2,6,1,6,5,NA,5,5,5,5,5,5,6,20,"laptop",0,"college",1,"English",0,0
"b69f0c92-ffd3-41e4-bba0-8c129a93d2fe",0,"3-2",4,3,4,3,2,7,4,2,3,2,1,2,2,2,3,3,20,"laptop",0,"college",1,"English",0,0
"b6b69b9d-a92f-4ad9-aa34-a654185cbcfe",1,"2-2",7,5,6,5,6,1,5,5,5,5,5,5,5,3,6,4,28,"smartphone",2,"college",0,"English",0,1
"b6b69b9d-a92f-4ad9-aa34-a654185cbcfe",0,"2-1",3,7,6,6,5,5,1,3,2,3,2,5,4,4,4,2,28,"smartphone",2,"college",0,"English",0,1
"b74b7a54-edf6-4d3f-92d3-8dc119424956",0,"2-1",5,3,2,1,5,1,5,2,5,6,6,3,2,1,1,4,17,"laptop",0,"high school",1,"Turkish",0,0
"b74b7a54-edf6-4d3f-92d3-8dc119424956",1,"2-2",6,2,2,2,6,2,6,4,6,6,6,5,2,4,2,6,17,"laptop",0,"high school",1,"Turkish",0,0
"b7d449fd-4fe6-44f8-a701-5d4aa605c564",1,"3-2",4,4,4,3,3,4,4,7,7,NA,NA,NA,NA,NA,NA,NA,36,"laptop",0,"professional school",1,"English",0,0
"b856a7a0-694d-44df-84e5-7df262774187",1,"3-1",7,4,3,3,5,2,5,4,4,3,3,4,3,3,2,3,46,"smartphone",0,"college",1,"English",0,0
"b856a7a0-694d-44df-84e5-7df262774187",0,"3-2",6,3,5,5,5,3,5,5,5,3,3,5,3,3,3,5,46,"smartphone",0,"college",1,"English",0,0
"b8f4ca6e-e390-464a-8d7b-7e81fcf0227e",0,"1-2",5,1,4,3,7,1,6,6,4,5,4,2,6,5,5,2,22,"laptop",2,"college",0,"English",1,1
"b8f4ca6e-e390-464a-8d7b-7e81fcf0227e",1,"1-1",6,2,1,6,4,1,6,5,5,7,7,7,2,2,2,1,22,"laptop",2,"college",0,"English",1,1
"b8fe046e-0564-4ca6-909e-6177a1343917",0,"2-1",3,6,4,5,7,7,6,5,3,6,2,NA,4,5,3,7,38,"laptop",1,"graduate school",1,"English",0,1
"b8fe046e-0564-4ca6-909e-6177a1343917",1,"2-2",2,2,5,7,6,1,7,6,3,4,4,5,7,2,2,7,38,"laptop",1,"graduate school",1,"English",0,1
"b90659d8-9551-41ca-b0f5-deaff4b679a5",1,"2-1",2,3,2,6,1,4,3,3,2,2,2,2,1,1,1,1,42,"smartphone",2,"college",0,"English",0,1
"b90659d8-9551-41ca-b0f5-deaff4b679a5",0,"2-2",5,3,4,3,4,2,4,5,5,4,6,5,3,1,2,2,42,"smartphone",2,"college",0,"English",0,1
"b95563e8-9d70-4aee-8c29-b2d677981d92",0,"2-2",3,1,4,4,7,3,7,5,6,5,5,5,7,5,5,5,35,"smartphone",1,"college",1,"English",0,1
"b95563e8-9d70-4aee-8c29-b2d677981d92",1,"2-1",6,3,6,4,6,4,6,6,6,6,6,6,6,3,3,3,35,"smartphone",1,"college",1,"English",0,1
"ba55d704-303e-4928-9c5a-9c2838360e3d",1,"2-1",4,6,2,5,5,1,4,3,3,5,5,5,2,2,NA,2,37,"desktop",0,"graduate school",1,"English",0,0
"ba55d704-303e-4928-9c5a-9c2838360e3d",0,"2-2",6,2,6,3,6,2,6,6,6,6,6,4,5,5,5,5,37,"desktop",0,"graduate school",1,"English",0,0
"ba947df3-ae38-425e-a2c4-d6dd7839b0fd",0,"3-1",3,5,2,4,2,5,3,2,1,3,2,1,1,2,2,1,16,"laptop",1,"high school",0,"English",0,1
"ba947df3-ae38-425e-a2c4-d6dd7839b0fd",1,"3-2",6,2,6,2,6,1,6,6,5,6,7,6,5,6,5,7,16,"laptop",1,"high school",0,"English",0,1
"bac15d0b-cf63-4ab5-a05c-66f39e2834bc",0,"3-1",6,6,6,6,5,7,3,4,4,2,4,4,4,4,3,3,48,"laptop",0,"high school",1,"English",0,0
"bac15d0b-cf63-4ab5-a05c-66f39e2834bc",1,"3-2",7,2,7,2,7,1,7,7,7,7,7,5,5,5,5,5,48,"laptop",0,"high school",1,"English",0,0
"bafce4bd-e4e4-4d73-8424-2a9343c52f7f",0,"3-2",3,4,4,2,4,6,4,4,4,4,4,3,4,4,4,4,64,"smartphone",0,"graduate school",1,"Other",0,0
"bafce4bd-e4e4-4d73-8424-2a9343c52f7f",1,"3-1",4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,64,"smartphone",0,"graduate school",1,"Other",0,0
"bb13e1f2-6905-4fb4-89d7-e517633755b5",0,"2-1",6,2,4,2,6,2,7,6,6,6,6,7,6,3,3,4,20,"desktop",0,"college",0,NA,0,0
"bb13e1f2-6905-4fb4-89d7-e517633755b5",1,"2-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"desktop",0,"college",0,NA,0,0
"bb6d86fb-97e8-406f-b440-8dbc6e8e7771",0,"3-1",3,5,6,4,3,7,3,1,1,1,1,2,1,2,1,1,23,"desktop",1,"high school",1,"Danish",0,1
"bb6d86fb-97e8-406f-b440-8dbc6e8e7771",1,"3-2",5,3,7,4,5,NA,5,NA,4,6,6,6,4,5,3,6,23,"desktop",1,"high school",1,"Danish",0,1
"bbf1911e-20bb-49c1-9bc7-c9103f55c169",0,"1-2",7,1,4,3,5,1,7,6,6,6,6,6,5,4,4,6,36,"laptop",0,"college",1,"English",0,0
"bbf1911e-20bb-49c1-9bc7-c9103f55c169",1,"1-1",7,6,4,4,5,1,6,3,3,7,7,5,2,2,3,3,36,"laptop",0,"college",1,"English",0,0
"bc0678d9-a75c-448c-98ba-86c4ecc10593",0,"2-2",3,1,6,2,4,2,7,7,7,7,7,5,4,3,4,5,25,"desktop",0,"college",1,"English",0,0
"bc0678d9-a75c-448c-98ba-86c4ecc10593",1,"2-1",4,2,5,3,4,1,5,3,3,6,6,3,2,1,1,2,25,"desktop",0,"college",1,"English",0,0
"bca2bb1f-e075-4290-bb59-fdd14fd7f870",1,"2-1",7,1,1,5,7,2,5,2,3,5,5,6,2,1,1,1,40,"laptop",1,"graduate school",1,"English",0,1
"bca2bb1f-e075-4290-bb59-fdd14fd7f870",0,"2-2",4,5,2,5,3,1,1,1,1,6,5,2,1,1,1,1,40,"laptop",1,"graduate school",1,"English",0,1
"bd594697-306c-4969-bc64-971a4c6a795b",0,"1-2",5,2,5,2,5,1,7,6,6,6,6,4,5,3,2,2,52,"desktop",0,"graduate school",0,"English",0,0
"bd594697-306c-4969-bc64-971a4c6a795b",1,"1-1",6,2,4,2,5,1,6,6,6,7,7,7,6,4,4,4,52,"desktop",0,"graduate school",0,"English",0,0
"bdb61916-c6f8-429d-ac68-34c302115106",1,"1-2",5,3,3,3,5,1,6,2,4,5,5,5,3,2,1,3,22,"desktop",0,"high school",0,"English",0,0
"bdd0644d-d39c-4f9f-b351-42085d4174c4",1,"3-1",4,4,4,7,4,4,4,4,4,4,4,4,2,4,3,3,35,"smartphone",0,"professional school",0,"English",0,0
"bdd0644d-d39c-4f9f-b351-42085d4174c4",0,"3-2",2,3,4,7,3,5,2,2,2,2,2,2,2,2,2,2,35,"smartphone",0,"professional school",0,"English",0,0
"bdf3a343-8379-4a21-aa09-be0ea98c2e96",0,"2-1",4,5,4,5,3,1,4,7,7,5,7,3,3,4,2,5,18,"desktop",0,"high school",0,"English",0,0
"bdf3a343-8379-4a21-aa09-be0ea98c2e96",1,"2-2",4,3,4,3,3,1,5,2,4,5,4,3,2,2,2,3,18,"desktop",0,"high school",0,"English",0,0
"be165b4d-f223-4403-9d2d-d186464c7150",0,"3-2",3,5,2,5,4,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,24,"laptop",0,"high school",0,"Norwegian",0,0
"be165b4d-f223-4403-9d2d-d186464c7150",1,"3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"laptop",0,"high school",0,"Norwegian",0,0
"be9ad381-7efe-4b47-b2c8-04121156cd38",1,"2-2",7,3,1,2,5,1,5,1,1,5,5,1,1,1,1,1,18,"desktop",0,"graduate school",0,"English",0,0
"be9ad381-7efe-4b47-b2c8-04121156cd38",0,"2-1",2,6,1,4,2,5,3,1,1,1,1,1,1,1,1,1,18,"desktop",0,"graduate school",0,"English",0,0
"bff42ea6-30e5-43e7-a897-086d300c36f5",1,"2-2",2,7,4,1,3,2,2,1,7,7,4,1,1,2,1,2,21,"other",2,"college",0,"Other",0,1
"c000581c-20de-42c2-9978-3278cb1cc4fa",1,"2-2",6,3,5,3,7,1,6,5,6,7,7,4,1,1,1,1,19,"smartphone",0,"high school",2,"English",0,0
"c000581c-20de-42c2-9978-3278cb1cc4fa",0,"2-1",6,6,4,2,6,3,5,3,4,6,5,4,2,2,2,1,19,"smartphone",0,"high school",2,"English",0,0
"c0112282-2a3d-4efe-af95-387d581e0a98",1,"3-2",3,5,3,5,3,2,3,1,1,1,1,1,1,1,1,1,NA,"laptop",0,"high school",0,NA,0,0
"c0112282-2a3d-4efe-af95-387d581e0a98",0,"3-1",4,5,4,5,5,6,3,2,1,1,2,2,3,2,2,2,NA,"laptop",0,"high school",0,NA,0,0
"c0906133-d1a3-492f-99a2-6e5a6c56f767",0,"3-1",4,3,4,5,3,5,4,3,4,4,4,5,3,4,4,4,23,"desktop",0,"graduate school",0,"Norwegian",0,0
"c0906133-d1a3-492f-99a2-6e5a6c56f767",1,"3-2",3,5,4,5,4,2,3,3,3,3,3,4,4,4,3,3,23,"desktop",0,"graduate school",0,"Norwegian",0,0
"c10c2f4b-5e25-495d-be7f-9678adcb45ed",0,"2-1",6,5,5,1,4,5,5,3,3,5,3,2,2,2,2,2,27,"laptop",0,"college",0,"English",0,0
"c10c2f4b-5e25-495d-be7f-9678adcb45ed",1,"2-2",7,3,5,1,5,1,5,3,3,5,5,1,3,3,3,3,27,"laptop",0,"college",0,"English",0,0
"c16c936c-e99b-447f-b617-9453bbff6d31",1,"1-2",7,2,3,2,6,2,6,5,5,5,5,5,2,2,2,2,32,"desktop",0,"high school",0,"English",0,0
"c16c936c-e99b-447f-b617-9453bbff6d31",0,"1-1",6,2,4,2,6,2,5,5,5,5,5,5,2,2,2,2,32,"desktop",0,"high school",0,"English",0,0
"c2330187-54a2-48ba-be2c-d317fea39438",0,"2-2",6,2,3,2,3,5,4,3,3,6,6,3,3,3,3,3,59,"laptop",0,"graduate school",1,"English",0,0
"c2330187-54a2-48ba-be2c-d317fea39438",1,"2-1",6,4,2,2,5,2,5,4,4,6,6,4,4,2,5,2,59,"laptop",0,"graduate school",1,"English",0,0
"c2a8d24d-9630-4151-8175-0b42eb1aa9ec",1,"3-2",7,4,7,6,7,1,6,6,6,6,7,5,5,2,5,1,32,"smartphone",0,"professional school",1,NA,0,0
"c2a8d24d-9630-4151-8175-0b42eb1aa9ec",0,"3-1",7,3,2,6,1,7,2,1,2,1,2,6,6,6,7,6,32,"smartphone",0,"professional school",1,NA,0,0
"c3cdf4d1-25d4-4f2a-b532-6b0cd92d2e30",0,"2-2",7,3,5,3,6,3,6,5,5,5,5,5,5,5,5,5,45,NA,0,NA,NA,NA,NA,0
"c3cdf4d1-25d4-4f2a-b532-6b0cd92d2e30",1,"2-1",5,6,4,6,6,2,3,3,4,5,6,6,NA,3,4,2,45,NA,0,NA,NA,NA,NA,0
"c47a9043-7826-4044-9b51-d59a6b6c53e3",0,"3-1",7,6,6,3,4,6,4,2,2,2,2,5,3,1,1,1,21,"laptop",0,"high school",1,"English",0,0
"c47a9043-7826-4044-9b51-d59a6b6c53e3",1,"3-2",7,7,7,2,6,1,6,4,4,6,6,6,2,2,2,2,21,"laptop",0,"high school",1,"English",0,0
"c4ca4342-0324-4995-9111-fae627df7fc5",1,"1-1",5,6,5,4,5,5,5,3,4,5,4,5,5,4,4,5,49,NA,2,NA,0,"English",NA,1
"c4ca4342-0324-4995-9111-fae627df7fc5",0,"1-2",5,3,3,4,4,3,4,4,4,4,5,5,4,4,5,4,49,NA,2,NA,0,"English",NA,1
"c4d4c7b7-bbed-4695-b98c-0b5c48e29abe",1,"3-2",6,2,5,2,5,1,5,2,4,6,6,6,1,1,1,2,NA,NA,NA,NA,NA,NA,0,NA
"c4d4c7b7-bbed-4695-b98c-0b5c48e29abe",0,"3-1",5,5,4,5,4,7,1,1,1,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,0,NA
"c5f16c37-1a33-4562-9996-0f8262566ab2",1,"3-2",6,1,4,2,5,1,7,4,4,6,6,4,1,1,4,5,19,"smartphone",0,"college",1,"English",0,0
"c5f16c37-1a33-4562-9996-0f8262566ab2",0,"3-1",6,1,1,1,6,1,5,2,2,2,2,2,1,1,1,1,19,"smartphone",0,"college",1,"English",0,0
"c6117094-afdd-4f97-9496-9df675e1485d",0,"1-1",5,4,5,5,3,3,5,6,6,6,7,6,4,3,2,6,41,"laptop",1,"college",1,"English",1,1
"c6117094-afdd-4f97-9496-9df675e1485d",1,"1-2",5,4,5,3,6,1,5,5,5,5,6,5,3,2,2,2,41,"laptop",1,"college",1,"English",1,1
"c76dd3b4-df4e-460a-91cf-30691faa6703",1,"3-1",4,2,2,2,4,2,5,4,4,4,5,4,2,2,2,2,NA,NA,NA,NA,NA,NA,0,NA
"c76dd3b4-df4e-460a-91cf-30691faa6703",0,"3-2",7,4,4,4,5,5,4,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,0,NA
"c7962751-a043-444e-807b-543a4b17b012",1,"3-2",6,1,7,2,6,1,6,4,6,7,7,5,1,1,1,1,26,"laptop",0,"college",1,"English",1,0
"c7962751-a043-444e-807b-543a4b17b012",0,"3-1",6,2,5,2,6,6,2,2,2,2,2,2,2,2,2,2,26,"laptop",0,"college",1,"English",1,0
"c82105bb-8520-4727-b430-daec6fdef0dc",1,"1-2",7,4,2,6,5,2,5,2,4,5,5,6,2,1,1,1,26,"desktop",1,"college",0,"English",0,1
"c82105bb-8520-4727-b430-daec6fdef0dc",0,"1-1",6,4,5,6,5,1,5,6,6,6,6,6,2,2,1,3,26,"desktop",1,"college",0,"English",0,1
"c94dde40-5c1a-4071-8a82-d9c9e525ddbc",1,"3-1",5,6,2,7,4,1,3,1,1,5,5,5,1,1,1,1,35,"desktop",1,"professional school",NA,"English",0,1
"c94dde40-5c1a-4071-8a82-d9c9e525ddbc",0,"3-2",1,7,1,6,1,6,1,1,1,1,1,1,1,1,1,1,35,"desktop",1,"professional school",NA,"English",0,1
"c9912952-1990-4415-8cd6-b5b96d6e4267",0,"3-1",7,4,2,3,5,7,5,2,3,2,1,7,4,4,3,2,33,"laptop",0,"graduate school",1,"English",0,0
"c9912952-1990-4415-8cd6-b5b96d6e4267",1,"3-2",7,2,7,5,6,1,6,3,4,6,6,5,2,2,1,4,33,"laptop",0,"graduate school",1,"English",0,0
"c99a4a23-599b-4fcf-905b-a0330bb7b595",0,"3-1",6,3,3,1,5,2,5,2,2,4,2,1,2,1,1,1,53,"laptop",0,"graduate school",2,"English",0,0
"c99a4a23-599b-4fcf-905b-a0330bb7b595",1,"3-2",6,2,7,1,5,1,6,6,6,NA,6,4,2,1,1,6,53,"laptop",0,"graduate school",2,"English",0,0
"cb34d1a2-93ee-48a2-91ec-77e02c1028fd",1,"3-1",7,6,1,1,7,1,2,7,7,6,7,7,1,1,4,6,21,"smartphone",0,"high school",0,"Spanish",0,0
"cb34d1a2-93ee-48a2-91ec-77e02c1028fd",0,"3-2",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,"smartphone",0,"high school",0,"Spanish",0,0
"cc5900ac-23f3-4768-99c4-faf9c29e9382",1,"2-2",7,1,5,1,7,1,7,7,7,7,7,4,2,1,2,2,35,"laptop",0,"professional school",0,"Spanish",0,0
"cc5900ac-23f3-4768-99c4-faf9c29e9382",0,"2-1",7,5,4,6,2,2,3,5,5,4,3,4,4,3,2,1,35,"laptop",0,"professional school",0,"Spanish",0,0
"cc6bb97b-148a-434d-86be-1a4b7c05363f",0,"3-2",6,7,6,2,4,6,2,1,1,1,1,2,1,1,1,1,23,"tablet",2,"high school",0,"English",0,1
"cc6bb97b-148a-434d-86be-1a4b7c05363f",1,"3-1",7,1,6,2,6,1,6,6,7,7,7,7,4,4,4,7,23,"tablet",2,"high school",0,"English",0,1
"ce41ecb5-d3d6-467d-8d90-0da4db858b7c",0,"1-2",4,5,2,6,3,6,3,3,3,3,3,3,3,3,3,3,26,"smartphone",0,"college",1,"English",0,0
"ce41ecb5-d3d6-467d-8d90-0da4db858b7c",1,"1-1",4,5,2,5,2,2,3,4,4,4,4,4,4,4,4,3,26,"smartphone",0,"college",1,"English",0,0
"ce47cbea-65c1-46b1-9520-f23d669514e8",0,"2-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"laptop",0,"college",0,"Swedish",0,0
"ce47cbea-65c1-46b1-9520-f23d669514e8",1,"2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"laptop",0,"college",0,"Swedish",0,0
"cea04555-57d4-4edf-9198-e8aa302bc070",1,"2-2",2,2,6,NA,6,2,6,6,6,6,6,6,6,6,6,6,22,"laptop",0,"college",1,"Dutch",0,0
"cea04555-57d4-4edf-9198-e8aa302bc070",0,"2-1",3,5,5,3,2,6,3,2,2,2,2,2,2,2,2,2,22,"laptop",0,"college",1,"Dutch",0,0
"cef9fb15-e845-46ae-8282-8e7247078df1",1,"1-2",6,1,1,2,4,1,6,6,7,7,7,6,2,4,1,2,24,"laptop",0,"graduate school",1,"Russian",0,0
"cef9fb15-e845-46ae-8282-8e7247078df1",0,"1-1",5,2,5,1,4,5,6,6,6,7,6,5,2,4,2,4,24,"laptop",0,"graduate school",1,"Russian",0,0
"cf8cc387-399a-46fe-9313-9f73def19457",0,"2-2",6,1,7,3,7,1,7,4,7,7,7,7,2,1,6,6,23,"laptop",0,"college",1,"English",0,0
"cf8cc387-399a-46fe-9313-9f73def19457",1,"2-1",6,1,6,3,5,1,7,4,4,7,7,3,2,2,2,2,23,"laptop",0,"college",1,"English",0,0
"cfddbee4-d7bc-41a2-b2d3-a6380269d199",0,"3-1",7,6,4,1,3,7,4,1,1,1,1,1,1,1,1,1,22,"laptop",0,"graduate school",1,"English",0,0
"cfddbee4-d7bc-41a2-b2d3-a6380269d199",1,"3-2",7,1,7,5,7,1,7,7,7,7,7,7,4,4,4,7,22,"laptop",0,"graduate school",1,"English",0,0
"cfee68d1-90c7-403f-be8d-bd8b7abc1b67",0,"2-1",6,2,2,2,6,1,6,6,6,6,6,5,3,2,4,7,20,"laptop",0,"high school",0,"English",0,0
"cfee68d1-90c7-403f-be8d-bd8b7abc1b67",1,"2-2",6,2,2,2,7,1,6,2,3,4,6,6,1,1,1,5,20,"laptop",0,"high school",0,"English",0,0
"d02dae2a-18e0-4019-84a0-e1f2d1b6360f",0,"2-1",3,6,2,3,2,5,3,4,5,3,5,5,2,2,1,1,40,"laptop",0,"graduate school",1,"English",0,0
"d02dae2a-18e0-4019-84a0-e1f2d1b6360f",1,"2-2",2,5,2,1,1,1,4,4,4,4,4,4,4,2,2,2,40,"laptop",0,"graduate school",1,"English",0,0
"d0480270-621b-4343-80db-a5252e9d0a29",0,"1-2",5,3,5,1,5,2,6,5,5,5,5,2,4,4,5,5,16,"desktop",0,"high school",0,"English",0,0
"d0480270-621b-4343-80db-a5252e9d0a29",1,"1-1",6,3,5,1,5,1,6,5,5,5,6,6,5,6,4,3,16,"desktop",0,"high school",0,"English",0,0
"d1ef7d2a-2a3e-4130-968c-2fbc045ee618",0,"3-2",6,4,7,6,4,7,7,3,3,3,3,3,3,3,3,3,25,"desktop",0,"professional school",0,"Russian",0,0
"d1ef7d2a-2a3e-4130-968c-2fbc045ee618",1,"3-1",7,7,7,7,7,1,7,7,7,7,7,7,3,2,2,2,25,"desktop",0,"professional school",0,"Russian",0,0
"d5474dc4-83b3-459e-8435-aab6eb356a3a",0,"1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"desktop",0,"college",0,"English",0,0
"d5474dc4-83b3-459e-8435-aab6eb356a3a",1,"1-1",6,2,5,2,6,2,6,6,6,6,6,6,6,5,4,4,46,"desktop",0,"college",0,"English",0,0
"d5862d1f-db68-46d7-b717-dc2a7f78befe",0,"3-2",2,5,2,3,4,2,4,4,4,5,6,4,4,5,5,6,26,"laptop",1,"graduate school",0,"Dutch",0,1
"d5862d1f-db68-46d7-b717-dc2a7f78befe",1,"3-1",2,6,2,6,2,6,2,4,4,2,2,2,6,6,6,6,26,"laptop",1,"graduate school",0,"Dutch",0,1
"d6ab955d-3293-4ce7-9390-bc93ff535cbc",0,"1-1",4,4,4,4,4,2,6,7,7,7,7,4,3,2,3,7,33,"desktop",0,"college",0,"German",0,0
"d6ab955d-3293-4ce7-9390-bc93ff535cbc",1,"1-2",4,4,4,4,4,1,6,7,7,7,7,5,2,2,2,7,33,"desktop",0,"college",0,"German",0,0
"d75a8088-c158-4ab0-a3b8-7927d6e80961",1,"2-2",7,1,4,5,5,1,6,4,4,5,6,3,2,1,1,2,24,"laptop",0,"college",0,"English",0,0
"d75a8088-c158-4ab0-a3b8-7927d6e80961",0,"2-1",3,4,2,6,5,5,4,5,5,5,4,2,2,2,2,4,24,"laptop",0,"college",0,"English",0,0
"d77f1a0e-29fe-4341-9629-55666d082f4b",0,"3-2",6,2,6,1,6,7,7,1,1,1,1,1,1,1,1,1,24,"desktop",0,"college",1,"English",0,0
"d77f1a0e-29fe-4341-9629-55666d082f4b",1,"3-1",7,1,2,1,7,1,NA,5,4,7,7,7,1,1,1,6,24,"desktop",0,"college",1,"English",0,0
"d816358d-20fb-48cc-8597-6ce3578251dd",1,"2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"desktop",0,"high school",0,"Norwegian",0,0
"d816358d-20fb-48cc-8597-6ce3578251dd",0,"2-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"desktop",0,"high school",0,"Norwegian",0,0
"db095ce6-bb12-4f37-88e2-d9e76be1b021",0,"1-1",7,1,1,2,6,2,6,5,4,6,5,5,3,1,1,1,35,"laptop",0,"PhD",1,"English",0,0
"db095ce6-bb12-4f37-88e2-d9e76be1b021",1,"1-2",6,3,3,3,6,2,6,4,3,5,5,4,2,1,1,1,35,"laptop",0,"PhD",1,"English",0,0
"db397e5a-8fad-4c15-bf93-e25495e0584e",1,"2-1",6,3,1,3,3,1,6,2,4,5,6,1,1,1,1,1,21,"laptop",0,"college",2,"English",0,0
"db397e5a-8fad-4c15-bf93-e25495e0584e",0,"2-2",7,2,2,2,4,2,6,4,5,5,4,3,4,3,1,4,21,"laptop",0,"college",2,"English",0,0
"db4b8bab-f58d-4d9c-ab15-18335ea4b16e",1,"2-1",4,1,5,5,4,3,7,7,7,7,7,7,7,7,7,7,19,"laptop",0,"college",1,"Other",0,0
"db4b8bab-f58d-4d9c-ab15-18335ea4b16e",0,"2-2",4,1,6,5,6,2,7,6,6,6,6,6,6,6,5,4,19,"laptop",0,"college",1,"Other",0,0
"dc68d578-d73f-4d91-a515-6a5569f35516",0,"3-1",3,7,1,4,6,6,2,4,NA,1,NA,2,3,2,2,7,38,"laptop",1,"college",1,"English",0,1
"dc68d578-d73f-4d91-a515-6a5569f35516",1,"3-2",NA,5,2,2,3,1,3,5,3,3,2,3,4,NA,NA,4,38,"laptop",1,"college",1,"English",0,1
"dc6fe456-3569-43f2-b793-afaf3225c316",1,"2-2",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,"laptop",0,"high school",0,"English",0,0
"dc6fe456-3569-43f2-b793-afaf3225c316",0,"2-1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,"laptop",0,"high school",0,"English",0,0
"dcf4d35b-0244-403b-ac65-5593edf94d6c",1,"1-2",4,7,2,7,3,5,3,2,3,3,3,3,3,3,3,3,30,"desktop",1,"college",1,"English",1,1
"dcf4d35b-0244-403b-ac65-5593edf94d6c",0,"1-1",NA,7,2,7,2,7,2,2,2,2,2,2,2,2,2,2,30,"desktop",1,"college",1,"English",1,1
"dd12faee-44a2-40b4-b2aa-276cd7e690dd",0,"1-1",7,2,2,2,6,1,6,3,5,6,6,6,2,1,4,6,41,"laptop",0,"graduate school",1,"English",0,0
"dd12faee-44a2-40b4-b2aa-276cd7e690dd",1,"1-2",6,2,2,2,6,1,7,3,5,5,7,6,2,1,2,5,41,"laptop",0,"graduate school",1,"English",0,0
"dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0",1,"1-2",6,2,5,5,5,1,6,4,5,7,7,7,2,1,2,4,24,"laptop",0,"high school",1,"English",0,0
"dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0",0,"1-1",7,5,7,1,5,2,6,4,5,5,3,4,2,1,2,2,24,"laptop",0,"high school",1,"English",0,0
"de7bdd42-441a-4961-a547-2ccd7ccec379",0,"1-1",3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"laptop",0,"college",0,"English",0,0
"de7bdd42-441a-4961-a547-2ccd7ccec379",1,"1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"laptop",0,"college",0,"English",0,0
